Date,Close,Open,High,Low,Volume,momentum_rsi,momentum_stoch,momentum_roc,momentum_wr,trend_macd,trend_macd_signal,trend_ema_fast,trend_ema_slow,volatility_bbh,volatility_bbl,volatility_atr
2015-02-20,0.536069393157959,0.5317501501449365,0.5363093352112408,0.5279107912384776,157752000,70.1865225436654,95.50566386452401,11.089012371190814,-4.494336135475982,0.01483105007061869,0.010165323917513548,0.5171880373300408,0.5023569872594221,0.5503479364686105,0.447403379959574,0.012277319154265038
2015-02-23,0.531749963760376,0.5358292632902746,0.5358292632902746,0.5291103732563234,125008000,66.79519861440956,88.02798689916496,9.92060734469542,-11.972013100835047,0.01489408892592714,0.011111076919196267,0.5194283337039385,0.5045342447780113,0.5540259964645334,0.4472047232210211,0.011745489229002096
2015-02-24,0.5374107360839844,0.5337975180283357,0.5374107360839844,0.5289798556667605,149356000,68.91502394583881,95.8526064084047,9.30161090434453,-4.147393591595311,0.015225316716716786,0.011933924878700371,0.5221948571470224,0.5069695404303056,0.5584106457560309,0.4470815109879725,0.01141402834782427
2015-02-25,0.5333157777786255,0.5352428199277336,0.5376517087607249,0.530906946376705,123820000,65.64995681393212,88.30843830525565,8.9472918070609,-11.691561694744344,0.014984654446204781,0.012544070792201255,0.5239057680134229,0.5089211135672181,0.5610469210520518,0.450672773681568,0.010947101751443833
2015-02-26,0.5347611308097839,0.533797609658287,0.5378926176254551,0.5304251994814352,152864000,66.25762017340898,90.87155427605478,9.349762321756552,-9.128445723945225,0.014740634909728323,0.012983383615706669,0.5255758238282476,0.5108351889185193,0.562349304904879,0.4565103378391853,0.010599133390701447
2015-02-27,0.5313887596130371,0.5333158018491196,0.5345202463199763,0.5294616599458811,157492000,63.43774666012865,84.89116174391557,5.703782167704233,-15.108838256084423,0.01411244600466044,0.013209196093497425,0.5264701216412921,0.5123576756366317,0.5634789565450622,0.4610555848234223,0.010069167138021584
2015-03-02,0.544396698474884,0.529943702503336,0.547287320641634,0.5292210469616485,301512000,68.93045445016347,95.17665010049939,9.019841373573506,-4.8233498995006165,0.014497119951154436,0.013466780865028827,0.5292280565387678,0.5147309365876134,0.5636495311963879,0.4692524711382068,0.010868877792217974
2015-03-03,0.5342794060707092,0.5403015144995439,0.5429512123440684,0.5325932294940953,160344000,61.22618852996667,74.63908166134176,-0.15512971771671155,-25.360918338658234,0.013826215871850511,0.013538667866393165,0.5300051872359895,0.516178971364139,0.5624522829115425,0.4767976200520959,0.010962336911075054
2015-03-04,0.5403014421463013,0.532352292246138,0.5415058292121361,0.5301843266103459,226840000,63.81840666777272,68.9462019401315,0.9250170792253379,-31.05379805986849,0.013623405401253952,0.013555615373365323,0.5315892264529606,0.5179658210517066,0.5626562897640704,0.48236791449008004,0.01099825348014657
2015-03-05,0.5506594777107239,0.5403014952301592,0.5516229989442712,0.5388561846642981,323056000,67.80531262229773,96.27581407970187,2.53807608023924,-3.7241859202981242,0.014135537865028303,0.01367159987169792,0.5345231112618473,0.520387573396819,0.5636047500593226,0.48810958085231365,0.01117510956012923
2015-03-06,0.5431920886039734,0.5475279626489071,0.550177660263529,0.5427102992962798,257392000,62.46166368559783,64.44485285847962,2.336482024007817,-35.55514714152038,0.01378000333821583,0.013693280565001503,0.5358568000837128,0.522076796745497,0.5634298308923503,0.4934360221788624,0.010852516445560716
2015-03-09,0.5446372032165527,0.5434328164000931,0.5487322677132784,0.5422283721525708,222388000,63.06824954533465,70.53924369087039,2.3311579950094847,-29.460756309129604,0.013459693369343828,0.01364656312586997,0.537207631334919,0.5237479379655752,0.5619140092249493,0.5004638399962802,0.010417654357075408
2015-03-10,0.5540317296981812,0.5470461015246263,0.557645005453837,0.546082580466808,527212000,66.82168438765257,87.84808729268728,3.3507483862130067,-12.151912707312723,0.013804772362416173,0.01367820497317921,0.5397959541600362,0.52599118179762,0.5599493301886486,0.5089279614907337,0.010676669145096292
2015-03-11,0.5511414408683777,0.5540320054806793,0.561258503158081,0.5496961298466777,262120000,64.64490545191015,69.66189970066273,3.646728430571205,-30.338100299337267,0.013687249702617699,0.013680013919066909,0.5415414136536272,0.5278541639510095,0.5588113334179605,0.5149086031913077,0.010765239561726994
2015-03-12,0.5460826754570007,0.5458418095084154,0.5499368177897656,0.5357246930637928,406972000,60.90518488586965,52.98493313525307,1.61365205247056,-47.01506686474693,0.013035645253120287,0.013551140185877584,0.5422400693156847,0.5292044240625644,0.5531864821124755,0.5252061606239595,0.011230390386012786
2015-03-13,0.5468051433563232,0.5434327915074362,0.5482504534147206,0.5359653753494033,359288000,61.24995983517342,55.2231554756308,2.52933930323304,-44.7768445243692,0.012434207351572635,0.013327753619016594,0.5429423883988599,0.5305081810472873,0.5540146954380191,0.5255475096381986,0.011335859153943239
2015-03-16,0.5533092021942139,0.5511412936717586,0.55668161282119,0.5475280170825281,236956000,64.30213446722723,75.18747769758221,3.468477852222123,-24.812522302417793,0.012340137252225158,0.013130230345658307,0.5445372828289143,0.5321971455766892,0.5559120668038849,0.5254461215868468,0.01118992018503559
2015-03-17,0.5600541234016418,0.552104970102573,0.5602949894315836,0.5482508264680094,299900000,67.1884332886755,96.24071352901832,5.394424189453905,-3.759286470981673,0.012663863655297924,0.013036957007586232,0.5469244890708724,0.5342606254155745,0.5591264671572952,0.5245342069378586,0.011275344462889456
